Date,Price,Close,Headlines
2019-05-22,"7,334.19",,"Brief letters  Open and shut case for model railways ITV to offer Love Island contestants more help in wake of deaths Cannabis firm buys British beauty brand This Works Philip Green offers landlords 20% stake in Arcadia rescue plan Cadent handed record £44m penalty after customers left without gas Higher energy bills and transport costs drive up UK inflation What went wrong at British Steel? Body Shop and Aesop owner close to buying Avon in £1.58bn deal Marks & Spencer to close another 20 stores as profits plunge US 'could blacklist' Chinese surveillance kit firm Hikvision BHP warns investors coal could be phased out 'sooner than expected' The Society interview  Andy Haldane: ‘We have allowed the voluntary sector to wither’ Toxic America  Internal emails reveal how the chemical lobby fights regulation My art was used to sell cars – but I’m fighting back San Francisco boasts world's highest salaries amid rising homelessness British Steel on verge of collapse as government talks stall Nils Pratley on finance  


  Who are the villains of the British Steel crisis? Business live  UK factories hit by falling orders; Jamie Oliver restaurant crisis - as it happened Jamie Oliver restaurants that have closed – the full list McDonald's investigated over racism and harassment claims in Brazil"
2019-05-21,"7,328.92",1.272912,"Elon Musk hires man behind 'absolute unit' sheep meme to run Tesla's social media Jamie's Italian struggled for relevance as people changed their habits 'I’m worried sick': Scunthorpe frets over British Steel slump To choose Brexit is to choose to lose, say writers Boeing dismissed chance of 'bird strike' that may have caused second 737 Max crash Jamie Oliver's empire collapses as 22 UK restaurants close Wales is doing it. So why won’t Westminster support the UK steel industry? Boris Johnson not fit to be PM, says Tory minister ‘Clean Brexit’ sounds so simple, doesn’t it? Trouble is, it doesn’t exist UK manufacturing hit by its worst slump in two and a half years Trump's China trade war risks damaging US economy, says OECD In modern Britain, hunger has become normal. That is an outrage US-China trade skirmishes obscure the start of tech cold war World’s biggest investor accused of dragging feet on climate crisis 'There will be conflict': US has underestimated Huawei, says founder Cryptocurrency scams triple in a year – at £27m total cost to victims Bank of England warns investment will suffer under no-deal Brexit Guardian Opinion cartoon  Brian Adcock on Trump's trade dispute with China – cartoon Nils Pratley on finance  


  Ryanair loses altitude but O'Leary retains his cheek Short-term contracts a plague on academia"
2019-05-20,"7,310.88",1.273156,"Why I’m sitting in a box blocking the entrance to BP’s headquarters Ford to cut 7,000 jobs including more than 500 in UK Trump reacts angrily to New York Times report on Deutsche Bank transactions Ryanair profits slide due to lower fares and Brexit uncertainty Project Syndicate economists  


  Could the US-China trade row become a global cold war? Jaguar Land Rover reports record £3.6bn loss Blue Note boss Don Was: 'Jazz can't become synonymous with pop again' BP headquarters in London blockaded by Greenpeace You might not like it but star footballers not unpredictability turn on TV viewers London is still the UK’s golden goose – and that needs to change Ask the experts: homebuying  Can my brother be my tenant even if my mortgage doesn't allow it? Unions lobby investors to press Amazon over UK working conditions When Europe gets it right  From bleak to bustling: how one French town solved its high street crisis The G2 interview  Meet Rose Garnett, the mastermind behind Britain’s best movies Turkey insists on right to drill for energy reserves off Cyprus Royal Mail to launch UK's first parcel postboxes UK property register 'needed urgently' to stop money laundering UK rail timetables change again as industry reels from annus horribilis Deutsche Bank staff saw suspicious Trump and Kushner activity – report Ashley seeks support for legal challenge to Debenhams' rescue"
2019-05-17,"7,348.62",1.279771,"EasyJet losses soar as higher costs and drone disruption take toll Business live  Pound falls below $1.28 as Brexit talks collapse – as it happened How Quorn makes the filling for Greggs' vegan sausage rolls Sterling heads for worst week of the year as Brexit talks collapse Ocado says 400 jobs are at risk after fire at distribution centre Soaring oil prices cast shadow on US ahead of Opec meeting Facebook job offers 'shunned by top talent after data scandal' Experience  Experience: I manage the last Blockbuster in the world How you and your government can tackle air pollution Boeing completes software update on 737 Max planes Amazon invests in food courier service Deliveroo Brexit mess is a 'crushing disaster' for UK business, says CBI chief Europa  European companies can't compete against global giants Miami airport workers fighting for better conditions face retaliation Cruel and chaotic? No, in the DWP’s fantasy land, universal credit is a huge success Fundraising call by Metro Bank raises £375m in three hours Sorry We Missed You review – Ken Loach's superb swipe at zero-hours Britain Five more US states sue Purdue Pharma over its role in opioid crisis Business live  Trade war: China blasts US over Huawei blacklisting – as it happened High finance: Mr Nice 'cannabis lifestyle' shop opens in London"
2019-05-16,"7,353.51",1.284752,"Metro Bank got there eventually, but this story is not over yet British Steel staves off threat of collapse – without state help The Guardian view on privatising probation: a disaster ignored The Guardian view on Richer Sounds: mutual benefits Boohoo refuses to let union talk to workers about representation How does Labour plan to pay for its energy nationalisation policy? Pret a Manger in talks to gobble up Eat to fuel expansion Waitrose eyes rapid expansion of online grocery business Why we are troubled by elitist inequality review The DRC needs our help to tackle Ebola Asos tycoon who lost children in Sri Lanka attacks thanks public Burberry to close one in 10 stores worldwide BT unveils new logo after years of work – its name in a circle Airbus to look at buying Bombardier Belfast plant UK banks fined €1bn by EU for rigging foreign exchange market How other countries are responding to Trump's Huawei threat Renationalise the grid and watch energy prices rise, warns boss BT staff to gain £500 a year in shares handout Nearing the endgame: is Hollywood's lust for sequels destroying cinema? Huawei poses security threat to UK, says former MI6 chief What's the dynamic demographic running America's small businesses? Older people Trump pardons fraudster Conrad Black after glowing biography Brexit chaos hits Thomas Cook as losses mount to £1.5bn Book of the day  Bitcoin Billionaires by Ben Mezrich review – the tale of the Winklevoss twins UK energy companies fail to promote women to executive roles NHS blood deliveries could be hit by courier strike Electric 'flying taxi' prototype unveiled by German start-up What does cancelling Jeremy Kyle mean for ITV's reality shows? Labour to end energy consumer 'rip-off' and renationalise network Nils Pratley on finance  


  Nationalisation plans will bring more than howls of outrage Business live  Germany returns to growth; relief as Trump ‘delays car tariffs’ - as it happened We froze the salaries of 20 executives – and it improved the lives of 500 employees Morrisons boss hands back £600,000 in bonuses British Steel's owners charging firm £20m a year in fees and interest Inequality is the scourge of modern Britain. Is it finally about to be addressed? Tax authorities mount raids on 19 German banks and homes Why the House of Commons should stay in London and reject radical redesign Jeremy Kyle Show was part of a wider shame agenda aimed at the working class Pilots confronted Boeing with 737 Max fears after first fatal crash, audio reveals John Lewis axes link to final salary in staff pension scheme"
2019-05-15,"7,296.95",1.290656,"Jaguar Land Rover CEO denies holding talks over sale to Peugeot Walmart 'seriously considering' Asda stock market flotation Ofcom forces telecoms firms to tell customers about better deals Cineworld revenues fall as industry targets boost from Avengers and Star Wars ITV axes Jeremy Kyle Show after death of participant NHS to fund drug that prolongs lives of children with muscle-wasting disease William Hill ad banned for inviting Tinder users out of 'friend zone' Payday lenders face sharp criticism as complaints rise 130% One in four northerners earn less than 'real living wage', says study Business live  Wall Street rallies as Trump promises China trade deal 'when the time is right' -as it happened 50 blacklisted trade unionists win £1.9m from building firms Trump defends China tariffs and claims 'great patriot farmers' will reap benefits Nils Pratley on finance  


  Vodafone dividend cut is a cautious move, not cause for panic British Steel asks for state help to avert 'Brexit related' crisis Standard Life Aberdeen bruised by shareholder pay revolt Bond fans look forward to driving Goldfinger Aston Martin Cannes 2019: jury speaks out against 'rage and anger' of populist politicians First of new Azuma trains ready for London to Leeds departure Huawei 'prepared to sign no-spy agreement with UK government' Greggs' vegan sausage rolls fuel profit boom"
2019-05-14,"7,241.60",1.296311,"UK wage growth stalls despite record employment Vodafone slashes payout to shareholders as 5G costs bite Richer Sounds founder hands over control of hi-fi and TV firm to staff Jeremy Kyle: ITV says it acted to protect show after guest's death 'Lunch on the go' habit generates 11bn items of packaging waste a year Global markets fall as China hits back at US with new import tariffs 'You can’t really win': 4m Britons in poverty despite having jobs City investors push for BP to be more open on climate change policy Ex-Autonomy CFO jailed for five years over Hewlett-Packard fraud Adani deal with Myanmar military-linked company raises human rights alarm Monsanto must pay couple $2bn in largest verdict yet over cancer claims Business live  Trade war: Wall Street suffers biggest selloff since January after China hits back - as it happened Nils Pratley on finance  


  Metro Bank's attempts to carry on as normal are getting ridiculous Boots profits plunge as high-street slump hits chemist chain Live music venue the Borderline to close over rising West End rents The Guardian view on private jails: flaws in the system Uber workers told to ignore 'pessimistic voices' as shares slide Apple's iPhone cost faces sharp increase as US-China trade dispute worsens Honda says it will close Swindon plant in 2021, ending workers' hopes Pass notes  On the scent: how Jo Malone sniffed out an unfaithful man"
2019-05-13,"7,163.68",1.301067,"Metro Bank shares plunge as it attacks 'false rumours' Metro Bank: why are customers worried and are they covered? Funeral provider Dignity warns fall in deaths will hit profits UK high streets 'in downward spiral' with one in 10 shops empty Brexit delay will harm long-term economic outlook, says Bank Investor group warns almost 100 firms over lack of gender diversity Protect solar system from mining 'gold rush', say scientists Philip Green no longer a billionaire after fortune halves in a year Metro Bank quashes 'false' rumours of financial instability From reggae to riches: Levi Roots’ story to be made into movie Liverpool and Spurs fans learn a hard lesson in basic economics Tax season was good news for small businesses – and bad for job seekers Business leader  


  Great fanfare as Uber gets its stock on the road, but app stalls in New York The networker  


  How Microsoft reinvented itself Tariffs: Donald Trump's trust in trade war tactic is big electoral gamble Observer business agenda  


  Investor anger rises over pension pay and bonus bumps at Lloyds and Centrica The zeitgeist has shifted. Now the left is fizzing with ideas for a smarter economy Britain has favoured the old over the young for too long Even Trump may ultimately retreat from the cost of the China trade war Vinyl revival: is there an environmental cost to record sales?"
2019-05-10,"7,203.29",1.300965,"Plastics lobby group pushed Treasury to ease back on tax reform A cast of thousands: products from China facing 25% US tariff Business live  Trump says China agreement 'possible this week' - as it happened Uber-rich: the wealthy people who will get even wealthier from IPO Uber valued at $82.4bn as it prices IPO at $45 per share Nils Pratley on finance  


  A bonus for Centrica boss after a credit rating downgrade, really? US-China trade talks: investors hopeful of breakthrough Don't re-elect CEO or chairman, Metro Bank shareholders told Hamleys sold to India's richest man in £70m deal Tata denies it is trying to sell Jaguar Land Rover to France's PSA Libya suspends operations of 40 foreign firms including Total How the UK electronics industry lost its spark Dyson patents reveal plans for electric car with off-road potential Debenhams wins green light for restructuring plan England’s northern towns need real power – not May’s billion-pound bribe Own goal: fans deflated after Zavvi Champions League blunder TSB expected to cut at least 100 jobs at head office Other lives  Audrey Simpson obituary Airlines criticise proposed 50p flight-protection levy £14m pay deal for boss of 'unaffordable' cystic fibrosis drug"
2019-05-09,"7,207.41",1.301202,"Call My Agent: the French comedy gem A-listers are desperate to star in L&G's £2bn retirement homes plan could 'revive UK's high streets' Morrisons free to use Amazon and Deliveroo in looser Ocado deal A Senate idea to get behind: new bill would help ex-prisoners start a business Champions League fever fuels surge in BT Sport sign-ups – CEO Superdry issues profit warning as overhaul of fashion chain begins Your problems, with Anna Tims  Harron Homes ignored snagging issues for 18 months 'They'll be paying': Trump blasts China as US prepares to raise trade tariffs Holland & Barrett to stop selling wet wipes in fight against fatbergs Stop eating fish. It’s the only way to save the life in our seas Train firms' red tape hampers compensation claims, says Which? Business live  China threatens retaliation as US prepares to hike tariffs - as it happened House of Fraser: up to seven stores to become luxury mini-chain It feels like a new dawn after the storm, say Liverpool supporters Stagecoach launches legal action over rail franchise competition ban Nils Pratley on finance  


  Loss-making Uber does not look like a business worth $90bn KPMG 'severely reprimanded' for audit failings at Co-op Bank Only a third of world’s great rivers remain free flowing, analysis finds Other lives  Joe Armstrong obituary Debenhams set to clash with Mike Ashley's Sports Direct group"
2019-05-08,"7,271.00",1.306882,"Shortcuts  Are these the worst supermarket substitutions ever? Wetherspoon shares fall as wages rise and property bills eat into profit Marmalade Lane: the car-free, triple-glazed, 42-house oasis Britain passes one week without coal power for first time since 1882 Relegation blues: how a football team's fortunes can affect a whole city UK house prices for April show biggest jump for two years Broken capitalism  


  How to fix capitalism: nine expert solutions for America's broken system Passenger thrown off Air New Zealand plane for refusing to read safety instructions card Your problems, with Anna Tims  Eurostar told us a train was cancelled when it was just late Business leaders to call for review of 'broken' rate system Why doesn’t Britain have a Huawei of its own? The answer speaks volumes The Uber drivers forced to sleep in parking lots to make a decent living 'I like his style': praise for John Bercow from China ambassador Paddy Power advert featuring Ryan Giggs's brother banned Uber drivers in UK cities strike over pay and conditions Business live  Dow suffers biggest fall since January as trade war fears mount - as it happened Nils Pratley on finance  


  Purplebricks needs to conquer the UK before becoming a world leader Trade war and Brexit pose mounting risk to EU economy, says EC The upside  Raise taxes on firms that harm nature, OECD tells G7 countries Fashion retailer Select set to collapse into administration"
2019-05-07,"7,260.47",1.309929,"East London council claims victory with deal on NatWest loans Immersive Wolf of Wall Street to bring outrageous behaviour to secret location Travelodge seeks 3,000 students as it faces Brexit staff shortage The EPA is meant to protect us. The Monsanto trials suggest it isn't doing that Domino's reports flat pizza sales For England’s new councillors, the reality of life in our boroughs will hit hard Woody Allen movie dropped by Amazon to get European release Consumers apply the brakes to UK new car sales China confirms vice-premier Liu He will visit US for trade talks Barclays Bank fossil fuel funding protests to spread worldwide Purplebricks boss exits as online estate agent scales back expansion Adani refuses to commit to size of 'scaled-down' Carmichael coalmine Reserve Bank interest rates: RBA leaves cash rate on hold at 1.5% – as it happened 'They treat us like crap': Uber drivers feel poor and powerless on eve of IPO The long read  The price of plenty: how beef changed America Selfridges makes all own-brand foods free of palm oil Grogonomics  


  It is likely the RBA will cut interest rates – this is not a good sign The proletarianisation of Britain’s middle class and how to reverse it Ex-Goldman Sachs banker extradited to US to face charges Former executives at France Télécom go on trial over staff suicides"
2019-05-02,"7,351.31",1.305313,"'Stand together': support surges in China for student accusing JD.com tycoon of rape No change for coins as government commits to keeping 1p and 2p Microsoft joins group seeking to kill off historic climate change lawsuits MPs demand Lloyds justifies 'cash paid to CEO in lieu of pension' Nils Pratley on finance  


  Barclays wins battle with Bramson, but why did he bother with it? The Restaurant Group appoints ex-HBOS boss Andy Hornby as CEO Stephen Moore: Trump's Federal Reserve pick withdraws nomination Watches of Switzerland considers stock market listing Tesla seeks to raise $2.3bn after concerns it is running out of money The SNP have done a great job, despite challenges imposed by austerity Bank of England warns of interest rate rise over next three years Business live  Climate change activists target Bank of England and Barclays - business live Thousands of UK shops left empty as high street crisis deepens Bombardier puts Belfast wing-making plant up for sale Investor Edward Bramson concedes early defeat for seat on Barclays board Interest rates: welcome to UK plc, an economy in limbo Andy Hornby: reinvention of man with infamous role in banking crisis Anjelica Huston defends Woody Allen and Roman Polanski Metro Bank profits plunge drags shares to all-time low Signs of the times: America's fading shopfronts – in pictures My best shot  Yuri Kozyrev's best photograph: Norilsk, one of Earth's most polluted places The frills are alive! The unexpected return of the Laura Ashley look Hymns drop off top 10 funeral music choices in favour of Ed Sheeran Pret to list ingredients on fresh food after customer deaths Sturgeon urged to ditch plan to cut aviation tax to meet emissions goal Railway arches sold off with no thought for tenants, says watchdog Business live  US Federal Reserve rejects Trump's pressure and leaves rates unchanged -as it happened Federal Reserve snubs Trump by refusing to cut interest rates Nils Pratley on finance  


  Sainsbury's was naive to pursue Asda but its CEO deserves to stay on Chase sparks backlash over tweet mocking customers for spending money Richard Branson calls for suspension of rail franchise competitions Is devolution the way forward for railways? Friends of the Earth to appeal against Heathrow judgment Why I will be protesting against Mark Carney on Thursday British Steel receives £120m government loan Shortcuts  ‘I agree with Piers Morgan’: M&S’s new vegetarian Percy Pigs leave a bad taste in the mouth UK factory exports tumble as Brexit chaos takes toll High streets can be saved. Here’s how to reinvent them for the 21st century Ladbrokes owner faces shareholder revolt over £19.1m payout to boss Turner prize hosts choose sponsor chaired by anti-gay rights campaigner"
2019-05-01,"7,385.26",1.303985,"Robert Downey Jr expected to make $75m for Avengers: Endgame Wallace and Gromit creators pull out of 'UK's Disneyland' Sainsbury's boss defiant despite £46m cost of failed Asda merger Small business owners: be smart with marketing, and don't mess with LGBTQ David Cameron's UK-China fund 'struggling to attract investors' The Guardian breaks even against the odds: we couldn’t have done this without you First-time buyers benefit from weak house price growth Guardian breaks even helped by success of supporter strategy Bega wins long-running peanut butter legal battle against Kraft 'World's first' realistic vegan hot dog to go on sale next week 'Location, location, lung disease': pollution ads target property market Luton airport cab drivers strike over pay rates UK's free ATMs under threat as operators levy charges, says Which? Apple's iPhone sales fall 17% in first quarter as flagship product struggles If Silicon Valley were a country, it would be among the richest on Earth Trump EPA insists Monsanto's Roundup is safe, despite cancer cases Philip Green’s empire at risk as directors debate rescue plan Nils Pratley on finance  


  Care homes deserve better than junk bond opportunists Huawei says alleged router 'backdoor' is standard network tool Business live  Eurozone strengthens as growth picks up and unemployment hits 10-year low - as it happened"
2019-04-30,"7,418.22",1.293243,"Eurozone growth rate makes surprise rally after gloomy forecasts New Land Rover Defender to be built in Slovakia, not the UK Two tales from the frontline of austerity Four Seasons care home operator collapses into administration Tesco seeks online sales tax to fund business rate cuts Engineering college for HS2 ditches 'high speed' from its name Google share price plunges, wiping $70bn off its market value Airbnb should be seen as a digital service provider, ECJ advised Shell awaits court ruling on complicity in deaths of Ogoni Nine Number of UK companies going into administration hits five-year peak US lobbies mobile phone firms in anti-Huawei campaign Premier Inn owner says Brexit uncertainty has hit bookings Sainsbury's sales slide as Aldi continues rapid growth Mobile and broadband: UK's best and worst providers revealed Why are taxpayers subsidising the oil and gas companies that jeopardise our future? Trump sues Deutsche Bank and Capital One to block release of financial records Workers barely benefited from Trump’s sweeping tax cut, investigation shows Tobacco firm BAT ‘costs developing countries $700m in tax’ Ditch franchise system as part of rail reforms, says industry body Alphabet: Google parent company's shares drop after latest earnings report"
2019-04-29,"7,440.66",1.292023,"Business live  Wall Street hits another record high as US spending jumps - as it happened Boeing boss rejects accusations about 737 Max jets that crashed Nils Pratley on finance  


  Ferrexpo could have done without the side show to its Deloitte spat Ready for the Corrie-coaster? ITV signs up to 'UK’s Disneyland' Ringing changes: UK's first till-free grocery shop opens in London White House investigates Trump Fed pick's history of sexist comments Ferrexpo finance chief sold £400,000 stake on eve of share slump Guardian Brexit watch  How has Brexit vote affected the UK economy? April verdict Guardian Brexit watch  


  'Brexit is still chilling the economy' – two experts debate the UK outlook Guardian Brexit watch  Brexit has trapped UK in no man's land, warns top economist Caledonian Sleeper launches new trains – which arrive hours late Project Syndicate economists  


  Privacy, power and censorship: how to regulate big tech Bookings up for summer holidays outside the eurozone Music industry takes aim at Fortnite over song royalties Brexit will slow UK economy for rest of 2019, forecaster warns Avengers: Endgame breaks global box-office record in opening weekend Anti-fracking activists hail resignation of shale gas tsar Jaguar Land Rover ponders bid for minicab firm Addison Lee Evgeny Lebedev in talks to sell London Live TV station Hammerson faces shareholder rebellion over executive pay"
2019-04-26,"7,428.19",1.289607,"US economic growth stronger than expected despite weak demand Embracing revolution on climate change and neoliberalism Inquiries launched into explosion at Tata steelworks in Wales PepsiCo offers to settle with Indian potato farmers after backlash Sri Lanka counts cost as UK holidaymakers cancel trips Daimler says it has no idea how North Korea got hold of limousines US to put pressure on UK government after leaked Huawei decision With his money-grubbing speeches, Boris Johnson cheapens our politics Women bear the brunt of high street closures and job losses Debenhams decline is a symptom of high street struggling to survive Tesla Model 3 to go on sale in UK next week An Accidental Studio review – the brief, brilliant life of HandMade Films Why are comics shops closing as superheroes make a mint? Avengers: Endgame fans go to great lengths for franchise finale Debenhams to close 22 stores: full list Want to stop Adani? Fight the labour hire creep Amazon makes $1bn a month as growth slows Business live  Microsoft hits $1tn valuation; Sainsbury-Asda merger blocked - as it happened Microsoft becomes third listed US firm to be valued at $1tn Trump safety cuts may cause workplace deaths to soar, says report"
2019-04-25,"7,434.13",1.290489,"Government under fire for failing to back mandatory betting levy How to stop climate change? Nationalise the oil companies Deutsche Bank and Commerzbank merger talks collapse Extinction Rebellion protesters stop traffic in City of London Failed merger leaves Sainsbury's investors fearing there is no plan B Living costs rising faster for UK's poorest families than richest Tell us what it's like running or joining a family business Alison Rose: the City high flyer in the running for the RBS top job 'I get a buzz every day' – how to turn your foodie passion into a business Barclays cuts bonuses for investment bankers as profits slide Oil prices expected to spike in summer as US toughens stance on Iran sanctions Royal Bank of Scotland chief executive Ross McEwan resigns Sainsbury's-Asda merger blocked by competition watchdog My best shot  Euan Myles's best photograph: The secret to happiness? Your own windmill Labour reveals plan to put £1.3bn a year back into local bus services Boohoo sales soar after taking 'fashion for all' approach Tesla earnings: company posts surprisingly large losses in delayed report Compact between old and young at risk of breakdown, say peers UK growth likely to rise above 1.5% next year, says thinktank Curbing pensioner benefits could help the young, says report"
2019-04-24,"7,471.75",1.293812,"Uber drivers plan shutdown over 'poverty wages' as company goes public Hammond must seek answers from Bank of England hopefuls Boeing: global grounding of 737 Max will cost company more than $1bn Business live  UK deficit hits 17-year low; Bank of England governor search launched - as it happened Courtesy, curtness and my gender pay gap report Iran will continue to defy US oil sanctions, says Tehran Chancellor hires diversity specialists to find new Bank governor Phones4u founder vows to leave UK if Corbyn brings in higher taxes Senior Tories alarmed over Huawei's new role within UK's network Names in the frame to be Bank of England governor Other People’s Money review – good capitalism goes to war with greed Hammond misses budget target but deficit is at 17-year low Broken capitalism  


  Capitalism is failing. People want a job with a decent wage – why is that so hard? Broken capitalism  The kings of capitalism are finally worried about the growing gap between rich and poor Broken capitalism  


  Workers are creating massive wealth. Why are corporations hoarding it all? Almost 2m people will lose £1,000 a year with universal credit – study Ballooning executive pay is at last coming under scrutiny Virgin Trains calls for airline-style fares and seating for all ‘No women anything': Trump Fed pick Stephen Moore’s list of misogynistic remarks Snapchat finally gets more users and shares soar as it improves reviled Android app"
2019-04-23,"7,523.07",1.298145,"Business live  FTSE 100 hits six-month high as pound slides - as it happened Net loss of housing to wealthy incomers Oil prices surge to six-month high as US gets tough on Iran embargo Ending the Iranian sanctions waiver could be own goal for Trump Shortcuts  Chummy automation: why no one wants Ant and Dec to voice the M&S tills Trump makes U-turn to support Harley-Davidson as profits fall amid tariff war Majestic Wine could sell all UK stores in shift online Sainsbury's and British Land sell 12 superstores to US firm for £492m Twitter shares surge as Trump accuses it of 'political games' Project Syndicate economists  


  The US stock market will stop its charge – and it could be a shock Microsoft workers decry grueling '996' working standard at Chinese tech firms US toughens stance on Iran, ending exemptions from oil sanctions British craft beer boom stalls as big drinks companies muscle in Britons drank record amount of homegrown sparkling wine in 2018 TfL commissioner told to consider job over Crossrail delays Online casinos ignored my obvious signs of addiction, says gambler Travel insurance ‘will not cover’ cancelled Sri Lanka holidays Kraft Heinz brings in new chief executive after share price slump Walt Disney heir says paying chief executive £50.5m is 'insane' Bramson v Barclays: big week for investor before AGM battle"
2019-04-18,"7,459.88",1.303934,"Uber and Lyft drivers say apps are short-changing wages while raising fares Blackstone CEO blames gap between rich and poor on income 'insufficiency' Default rate on UK credit card debt at highest for two years Crossrail opening may be delayed to 2021 Shoppers ignore Brexit chaos as UK retail sales show surprise jump Watchdog calls for UK's big four accountancy firms to be split up Mark Carney’s warning on climate change is timely, but it’s only a start Pinterest's IPO sets company value at $12.7bn amid flurry of tech debuts Deference, rather than Brexit, is the regulator's biggest problem The Guardian view on climate change campaigners: suited or superglued, we need them all EU set to cut carbon dioxide emission levels for new trucks by 30% Labour hints at giving Bank of England green mandate if elected Ketchup, handbags and consoles among US imports facing tariffs House prices rise at slowest rate in six years as Brexit hits growth Business live  UK house price slowdown; China growth beats forecasts - as it happened First thoughts  


  What unites naked protesters and Mark Carney? Climate change Car dealer Pendragon slumps to loss after having to drop prices Deutsche Bank faces action over $20bn Russian money-laundering scheme How green is your lipstick: beauty brands and the fight against plastic waste FCA must adapt to changing technology to regulate City, says chief"
2019-04-17,"7,471.32",1.304631,"Mark Carney tells global banks they cannot ignore climate change dangers The financial sector must be at the heart of tackling climate change Netflix adds 9.6m subscribers in three months despite increasing competition Guardian Opinion cartoon  Steve Bell on the stalling Brexit talks – cartoon The Guardian view on rights for renters: only the start Asda staff could end up £500 worse off under wage changes, says MP Business live  FTSE 100 hits six-month high; UK wage growth highest since EU vote - as it happened Mastercard ruling: almost every UK adult could receive payout US government is 'ignorant of technology', say Huawei bosses The strength of the UK's jobs market is not as simple as it seems Democrats escalate Trump investigation with Deutsche Bank subpoenas Lufthansa suffers turbulence with €336m loss in first quarter UK pay grows at fastest rate since financial crisis – ONS JD Sports bucks retail trend and runs up a record annual profit Flood of ‘fake’ five-star reviews inundating Amazon, Which? finds This is a final chance to scrap HS2. What the north really needs is ‘HS3’ L&G steps up action against firms with few female board members Bank of England begins climate enforcement with a velvet glove Longer working hours do not mean higher profits, say economists Live  US-China trade deal hopes grow"
2019-04-15,"7,436.87",1.308387,"Goldman Sachs cuts bankers’ bonus pot by 20% as profits fall Former head of Volkswagen could face 10 years in prison Sports Direct sheds 300 jobs by shutting Wigan warehouse Captain chaos: Trump advises Boeing, despite swift failure of own airline Controlling house prices and the need to be able to evict bad tenants Virgin Trains and avoiding chaos Accessorize and Monsoon to close stores to fix finances ONS harnesses big data in effort to quickly spot economic trends One in five UK post offices could close in next year, survey finds Working 9 to 9: Chinese tech workers push back against long hours Rogue landlords  No rogue landlords issued with banning orders in 12 months Stop & Shop hit by strike as 31,000 workers walk off job Amazon faces new headache as Nashville deal enrages locals left and right Brexit: UK businesses at most gloomy since referendum – Deloitte Dividend income for holders of UK shares jumps to record £19.7bn Today in Focus  Going viral: Fox News, Davos and radical economics UK sounds alarm over rising debt levels in poorest countries UK property market ‘in line for summer Brexit relief rally’ Diageo to remove plastic from Guinness multipacks How the Brexit delay has put our lives on hold"
2019-04-12,"7,437.06",1.305602,"Viagogo offering tickets to Michelle Obama at more than three times face value Brief letters  Cabinet cats are the purrfect distraction Wellcome Trust drops plans to trial four-day working week Business live  China's trade with US slumps; eurozone factories beat forecasts – business live Railway upgrades threaten to disrupt travel over Easter Fleabag effect sees surge in sales of jumpsuits and red dresses LK Bennett sold to Chinese partner but 15 stores will close China's imports slump sparks fresh fears about global economy Meet Shakira, the 11-year-old mini-CEO of Penny Appeal Uber warns it 'may not achieve profitability' as it aims for $100bn valuation Global warming could create 'greater migratory pressure from Africa' Nils Pratley on finance  


  Exit of Virgin Trains leaves behind a muddle over pension liabilities Netflix plans to launch print magazine and buy historic LA cinema Ted Baker under pressure to publish findings of inquiry into founder Business live  FTSE 250 hits six-month high; Brexit delay lifts holiday firms – as it happened Grant Thornton's audits of Interserve to be investigated World Bank boss calls for more transparent lending to poor nations IMF says Brexit delay means businesses face more uncertainty French court finds Monsanto guilty of poisoning farmer Mars pulls M&M's slot-machine game after MPs' concerns"
2019-04-11,"7,417.95",1.309929,"Primark defies high-street exodus with Birmingham megastore Richard Branson's Virgin Group has made £300m from rail franchises Philip Green appoints restructuring experts to Arcadia board What does a Brexit delay mean for politics, business, citizens and the EU? Virgin Trains is a Bransonian dystopia – good riddance to it Carlos Ghosn's lawyers say his treatment is illegal and inhuman Tell us: how will the Brexit delay affect your business? Owners must protect their businesses from ransomware before it's too late New energy suppliers face 'fit and proper' test after spate of failures Observer Design  Molteni&C studio – in pictures Project Syndicate economists  


  The most serious threat to emerging economies is a US recession UK house prices likely to keep falling for another six months McMeatless? Petition urges McDonald's to add vegetarian option Millennials being squeezed out of middle class, says OECD Nils Pratley on finance  


  Unloved Stagecoach may have a point on rail franchise pension risks Sports Direct issues legal threat to remove Debenhams administrators Philip Green's Arcadia empire buys back 25% stake in Topshop chain How women can invest more ethically Business live  UK economy 'stronger than expected' in February; ECB holds interest rates - as it happened UK economy grows as manufacturers stockpile before Brexit"
