"Date","Price","Open","High","Low","Vol.","Change %"
"13/03/2017","7,367.08","7,343.08","7,377.41","7,342.02","708.55M","0.33%"
"10/03/2017","7,343.08","7,314.96","7,373.00","7,314.96","948.17M","0.38%"
"09/03/2017","7,314.96","7,334.61","7,336.26","7,263.62","1.08B","-0.27%"
"08/03/2017","7,334.61","7,338.99","7,354.47","7,315.86","893.03M","-0.06%"
"07/03/2017","7,338.99","7,350.12","7,363.74","7,335.27","870.64M","-0.15%"
"06/03/2017","7,350.12","7,374.26","7,374.26","7,338.94","758.39M","-0.33%"
"03/03/2017","7,374.26","7,382.35","7,382.36","7,353.64","876.91M","-0.11%"
"02/03/2017","7,382.35","7,382.90","7,394.61","7,372.68","955.78M","-0.01%"
"01/03/2017","7,382.90","7,263.44","7,383.05","7,263.44","1.07B","1.64%"
"28/02/2017","7,263.44","7,253.00","7,284.20","7,246.60","1.01B","0.14%"
"27/02/2017","7,253.00","7,243.70","7,285.19","7,239.66","856.82M","0.13%"
"24/02/2017","7,243.70","7,271.37","7,271.86","7,192.45","881.80M","-0.38%"
"23/02/2017","7,271.37","7,302.25","7,310.05","7,262.94","1.10B","-0.42%"
"22/02/2017","7,302.25","7,274.83","7,314.26","7,274.71","1.18B","0.38%"
"21/02/2017","7,274.83","7,299.86","7,318.98","7,267.49","924.70M","-0.34%"
"20/02/2017","7,299.86","7,299.96","7,329.56","7,283.29","655.61M","0.00%"
"17/02/2017","7,299.96","7,277.92","7,307.14","7,253.16","826.58M","0.30%"
"16/02/2017","7,277.92","7,302.41","7,302.41","7,260.74","705.21M","-0.34%"
"15/02/2017","7,302.41","7,268.56","7,313.44","7,268.56","738.32M","0.47%"
"14/02/2017","7,268.56","7,278.92","7,292.65","7,251.81","779.70M","-0.14%"
"13/02/2017","7,278.92","7,258.75","7,298.47","7,257.67","665.38M","0.28%"
"10/02/2017","7,258.75","7,229.50","7,274.80","7,229.45","902.73M","0.40%"
"09/02/2017","7,229.50","7,188.82","7,238.74","7,183.14","805.92M","0.57%"
"08/02/2017","7,188.82","7,186.22","7,195.94","7,147.18","963.91M","0.04%"
"07/02/2017","7,186.22","7,172.15","7,227.22","7,159.57","793.59M","0.20%"
"06/02/2017","7,172.15","7,188.30","7,208.73","7,165.17","633.43M","-0.22%"
"03/02/2017","7,188.30","7,140.75","7,202.37","7,133.63","810.15M","0.67%"
"02/02/2017","7,140.75","7,107.65","7,163.94","7,093.57","907.25M","0.47%"
"01/02/2017","7,107.65","7,099.15","7,170.24","7,099.15","809.59M","0.12%"
"31/01/2017","7,099.15","7,118.48","7,162.53","7,099.15","983.51M","-0.27%"
"30/01/2017","7,118.48","7,184.49","7,184.70","7,105.67","915.51M","-0.92%"
"27/01/2017","7,184.49","7,161.49","7,184.73","7,150.76","903.60M","0.32%"
"26/01/2017","7,161.49","7,164.43","7,184.75","7,151.34","933.67M","-0.04%"
"25/01/2017","7,164.43","7,150.34","7,205.68","7,150.34","1.02B","0.20%"
"24/01/2017","7,150.34","7,151.18","7,190.15","7,144.44","1.10B","-0.01%"
"23/01/2017","7,151.18","7,198.44","7,198.44","7,131.46","736.25M","-0.66%"
"20/01/2017","7,198.44","7,208.44","7,221.01","7,193.73","819.06M","-0.14%"
"19/01/2017","7,208.44","7,247.61","7,249.63","7,191.67","771.56M","-0.54%"
"18/01/2017","7,247.61","7,220.38","7,260.47","7,218.41","820.14M","0.38%"
"17/01/2017","7,220.38","7,327.13","7,329.27","7,220.38","879.28M","-1.46%"
"16/01/2017","7,327.13","7,337.81","7,354.14","7,320.47","633.74M","-0.15%"
"13/01/2017","7,337.81","7,292.37","7,338.49","7,292.37","836.37M","0.62%"
"12/01/2017","7,292.37","7,290.49","7,302.34","7,263.42","857.07M","0.03%"
"11/01/2017","7,290.49","7,275.47","7,328.51","7,257.15","905.71M","0.21%"
"10/01/2017","7,275.47","7,237.77","7,284.81","7,237.29","961.63M","0.52%"
"09/01/2017","7,237.77","7,210.05","7,243.76","7,207.40","725.81M","0.38%"
"06/01/2017","7,210.05","7,195.31","7,210.05","7,180.64","715.80M","0.20%"
"05/01/2017","7,195.31","7,189.74","7,211.96","7,172.77","792.50M","0.08%"
"04/01/2017","7,189.74","7,177.89","7,189.74","7,168.77","765.00M","0.17%"
"03/01/2017","7,177.89","7,142.83","7,205.45","7,142.83","820.16M","0.49%"
